SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2011,BIRTHS2010,DEATHS2010
50,2,3,26,141,Michigan,Presque Isle County,13376,13185,24,68
50,2,3,26,143,Michigan,Roscommon County,24449,24322,59,121
50,2,3,26,145,Michigan,Saginaw County,200169,198855,585,543
50,2,3,26,147,Michigan,St. Clair County,163040,161493,403,418
50,2,3,26,149,Michigan,St. Joseph County,61295,61078,217,123
50,2,3,26,151,Michigan,Sanilac County,43114,42713,133,85
50,2,3,26,153,Michigan,Schoolcraft County,8485,8482,18,34
50,2,3,26,155,Michigan,Shiawassee County,70648,69946,178,145
50,2,3,26,157,Michigan,Tuscola County,55729,55392,156,104
50,2,3,26,159,Michigan,Van Buren County,76258,75914,234,183
50,2,3,26,161,Michigan,Washtenaw County,344791,349048,977,542
50,2,3,26,163,Michigan,Wayne County,1820584,1801273,5918,4553
50,2,3,26,165,Michigan,Wexford County,32735,32694,109,95
40,2,4,27,0,Minnesota,Minnesota,5303925,5348119,17500,9345
50,2,4,27,1,Minnesota,Aitkin County,16202,16105,30,41
50,2,4,27,3,Minnesota,Anoka County,330844,332877,1084,460
50,2,4,27,5,Minnesota,Becker County,32504,32819,102,67
50,2,4,27,7,Minnesota,Beltrami County,44442,45098,182,68
50,2,4,27,9,Minnesota,Benton County,38451,38842,151,95
50,2,4,27,11,Minnesota,Big Stone County,5269,5224,15,9
50,2,4,27,13,Minnesota,Blue Earth County,64013,64353,208,96
50,2,4,27,15,Minnesota,Brown County,25893,25663,57,85
50,2,4,27,17,Minnesota,Carlton County,35386,35484,105,75
50,2,4,27,19,Minnesota,Carver County,91042,92843,313,124
50,2,4,27,21,Minnesota,Cass County,28567,28388,96,52
50,2,4,27,23,Minnesota,Chippewa County,12441,12332,38,46
50,2,4,27,25,Minnesota,Chisago County,53887,53742,138,68
50,2,4,27,27,Minnesota,Clay County,58999,59967,199,118
50,2,4,27,29,Minnesota,Clearwater County,8695,8706,23,12
50,2,4,27,31,Minnesota,Cook County,5176,5204,6,16
50,2,4,27,33,Minnesota,Cottonwood County,11687,11741,32,23
50,2,4,27,35,Minnesota,Crow Wing County,62500,62662,207,159
50,2,4,27,37,Minnesota,Dakota County,398552,401977,1322,482
50,2,4,27,39,Minnesota,Dodge County,20087,20186,71,25
50,2,4,27,41,Minnesota,Douglas County,36009,36248,98,100
50,2,4,27,43,Minnesota,Faribault County,14553,14525,27,58
50,2,4,27,45,Minnesota,Fillmore County,20866,20870,63,29
50,2,4,27,47,Minnesota,Freeborn County,31255,31093,94,107
50,2,4,27,49,Minnesota,Goodhue County,46183,46276,147,117
50,2,4,27,51,Minnesota,Grant County,6018,6003,17,30
50,2,4,27,53,Minnesota,Hennepin County,1152425,1169437,4038,1841
50,2,4,27,55,Minnesota,Houston County,19027,18917,36,26
50,2,4,27,57,Minnesota,Hubbard County,20428,20497,59,57
50,2,4,27,59,Minnesota,Isanti County,37816,38243,124,82
50,2,4,27,61,Minnesota,Itasca County,45058,45123,101,91
50,2,4,27,63,Minnesota,Jackson County,10266,10188,22,20
50,2,4,27,65,Minnesota,Kanabec County,16239,16233,37,51
50,2,4,27,67,Minnesota,Kandiyohi County,42239,42263,135,112
50,2,4,27,69,Minnesota,Kittson County,4552,4537,9,7
50,2,4,27,71,Minnesota,Koochiching County,13311,13242,29,46
50,2,4,27,73,Minnesota,Lac qui Parle County,7259,7236,23,17
50,2,4,27,75,Minnesota,Lake County,10866,10813,36,51
50,2,4,27,77,Minnesota,Lake of the Woods County,4045,4014,3,17
50,2,4,27,79,Minnesota,Le Sueur County,27703,27809,102,31
50,2,4,27,81,Minnesota,Lincoln County,5896,5853,20,32
50,2,4,27,83,Minnesota,Lyon County,25857,25795,90,67
50,2,4,27,85,Minnesota,McLeod County,36651,36410,112,105
50,2,4,27,87,Minnesota,Mahnomen County,5413,5494,28,4
50,2,4,27,89,Minnesota,Marshall County,9439,9480,33,13
50,2,4,27,91,Minnesota,Martin County,20840,20626,47,82
50,2,4,27,93,Minnesota,Meeker County,23300,23221,79,32
50,2,4,27,95,Minnesota,Mille Lacs County,26097,25884,95,88
50,2,4,27,97,Minnesota,Morrison County,33198,33240,105,46
50,2,4,27,99,Minnesota,Mower County,39163,39282,127,62
50,2,4,27,101,Minnesota,Murray County,8725,8657,32,38
50,2,4,27,103,Minnesota,Nicollet County,32727,32965,96,49
50,2,4,27,105,Minnesota,Nobles County,21378,21582,102,27
50,2,4,27,107,Minnesota,Norman County,6852,6842,17,34
50,2,4,27,109,Minnesota,Olmsted County,144248,145928,555,218
50,2,4,27,111,Minnesota,Otter Tail County,57303,57332,164,162
50,2,4,27,113,Minnesota,Pennington County,13930,14045,53,15
50,2,4,27,115,Minnesota,Pine County,29750,29619,66,86
50,2,4,27,117,Minnesota,Pipestone County,9596,9526,36,14
50,2,4,27,119,Minnesota,Polk County,31600,31540,86,62
50,2,4,27,121,Minnesota,Pope County,10995,10921,22,21
50,2,4,27,123,Minnesota,Ramsey County,508640,515945,1844,918
50,2,4,27,125,Minnesota,Red Lake County,4089,4103,17,12
50,2,4,27,127,Minnesota,Redwood County,16059,16066,50,23
50,2,4,27,129,Minnesota,Renville County,15730,15465,52,44
50,2,4,27,131,Minnesota,Rice County,64142,64516,151,79
50,2,4,27,133,Minnesota,Rock County,9687,9630,35,50
50,2,4,27,135,Minnesota,Roseau County,15629,15524,61,41
50,2,4,27,137,Minnesota,St. Louis County,200226,200353,490,486
50,2,4,27,139,Minnesota,Scott County,129928,132681,510,106
50,2,4,27,141,Minnesota,Sherburne County,88499,89286,327,68
50,2,4,27,143,Minnesota,Sibley County,15226,15182,46,21
50,2,4,27,145,Minnesota,Stearns County,150642,151277,486,226
50,2,4,27,147,Minnesota,Steele County,36576,36554,123,92
50,2,4,27,149,Minnesota,Stevens County,9726,9725,33,38
50,2,4,27,151,Minnesota,Swift County,9783,9684,25,38
50,2,4,27,153,Minnesota,Todd County,24895,24830,77,33
50,2,4,27,155,Minnesota,Traverse County,3558,3514,10,21
50,2,4,27,157,Minnesota,Wabasha County,21676,21523,61,28
50,2,4,27,159,Minnesota,Wadena County,13843,13714,47,64
50,2,4,27,161,Minnesota,Waseca County,19136,19170,53,23
50,2,4,27,163,Minnesota,Washington County,238136,241609,767,334
50,2,4,27,165,Minnesota,Watonwan County,11211,11172,27,40
50,2,4,27,167,Minnesota,Wilkin County,6576,6584,18,6
50,2,4,27,169,Minnesota,Winona County,51461,51370,121,69
50,2,4,27,171,Minnesota,Wright County,124700,126343,501,184
50,2,4,27,173,Minnesota,Yellow Medicine County,10438,10277,24,33
40,3,6,28,0,Mississippi,Mississippi,2967297,2977999,9421,6645
50,3,6,28,1,Mississippi,Adams County,32297,32413,81,66
50,3,6,28,3,Mississippi,Alcorn County,37057,37302,109,78
50,3,6,28,5,Mississippi,Amite County,13131,13176,31,11
50,3,6,28,7,Mississippi,Attala County,19564,19315,56,98
50,3,6,28,9,Mississippi,Benton County,8729,8705,20,39
50,3,6,28,11,Mississippi,Bolivar County,34145,33810,125,75
50,3,6,28,13,Mississippi,Calhoun County,14962,14910,48,20
50,3,6,28,15,Mississippi,Carroll County,10597,10456,16,7
50,3,6,28,17,Mississippi,Chickasaw County,17392,17469,84,23
50,3,6,28,19,Mississippi,Choctaw County,8547,8402,29,11
50,3,6,28,21,Mississippi,Claiborne County,9604,9780,35,9
50,3,6,28,23,Mississippi,Clarke County,16732,16661,46,21
50,3,6,28,25,Mississippi,Clay County,20634,20491,49,79
50,3,6,28,27,Mississippi,Coahoma County,26151,25864,117,95
50,3,6,28,29,Mississippi,Copiah County,29449,29244,88,43
50,3,6,28,31,Mississippi,Covington County,19568,19509,73,85
50,3,6,28,33,Mississippi,DeSoto County,161252,163917,490,218
50,3,6,28,35,Mississippi,Forrest County,74934,75884,263,127
50,3,6,28,37,Mississippi,Franklin County,8118,7985,21,36
50,3,6,28,39,Mississippi,George County,22578,22826,91,89
50,3,6,28,41,Mississippi,Greene County,14400,14285,33,11
50,3,6,28,43,Mississippi,Grenada County,21906,21577,55,94
50,3,6,28,45,Mississippi,Hancock County,43929,44762,120,134
50,3,6,28,47,Mississippi,Harrison County,187105,190940,668,436
50,3,6,28,49,Mississippi,Hinds County,245285,248324,822,400
50,3,6,28,51,Mississippi,Holmes County,19198,19196,82,69
50,3,6,28,53,Mississippi,Humphreys County,9375,9322,36,14
50,3,6,28,55,Mississippi,Issaquena County,1406,1391,6,10
50,3,6,28,57,Mississippi,Itawamba County,23401,23333,61,56
50,3,6,28,59,Mississippi,Jackson County,139668,140024,391,350
50,3,6,28,61,Mississippi,Jasper County,17062,16798,55,22
50,3,6,28,63,Mississippi,Jefferson County,7726,7574,21,5
50,3,6,28,65,Mississippi,Jefferson Davis County,12487,12175,35,13
50,3,6,28,67,Mississippi,Jones County,67761,67834,215,193
50,3,6,28,69,Mississippi,Kemper County,10456,10255,19,10
50,3,6,28,71,Mississippi,Lafayette County,47351,48417,148,59
50,3,6,28,73,Mississippi,Lamar County,55658,57140,170,114
50,3,6,28,75,Mississippi,Lauderdale County,80261,80615,256,178
50,3,6,28,77,Mississippi,Lawrence County,12929,12669,43,19
50,3,6,28,79,Mississippi,Leake County,23805,23282,64,88
50,3,6,28,81,Mississippi,Lee County,82910,84174,274,258
50,3,6,28,83,Mississippi,Leflore County,32317,31957,140,47
50,3,6,28,85,Mississippi,Lincoln County,34869,34842,106,66
50,3,6,28,87,Mississippi,Lowndes County,59779,59567,175,136
50,3,6,28,89,Mississippi,Madison County,95203,97118,276,212
50,3,6,28,91,Mississippi,Marion County,27088,26718,70,127
50,3,6,28,93,Mississippi,Marshall County,37144,36759,102,138
50,3,6,28,95,Mississippi,Monroe County,36989,36544,103,64
50,3,6,28,97,Mississippi,Montgomery County,10925,10756,35,63
50,3,6,28,99,Mississippi,Neshoba County,29676,29709,112,64
50,3,6,28,101,Mississippi,Newton County,21720,21489,59,98
50,3,6,28,103,Mississippi,Noxubee County,11545,11323,31,54
50,3,6,28,105,Mississippi,Oktibbeha County,47671,47864,144,33
50,3,6,28,107,Mississippi,Panola County,34707,34494,118,132
50,3,6,28,109,Mississippi,Pearl River County,55834,55470,164,160
50,3,6,28,111,Mississippi,Perry County,12250,12239,35,55
50,3,6,28,113,Mississippi,Pike County,40404,40405,145,83
50,3,6,28,115,Mississippi,Pontotoc County,29957,29795,126,95
50,3,6,28,117,Mississippi,Prentiss County,25276,25305,84,52
50,3,6,28,119,Mississippi,Quitman County,8223,8023,18,43
50,3,6,28,121,Mississippi,Rankin County,141617,144037,448,207
50,3,6,28,123,Mississippi,Scott County,28264,28306,106,45
50,3,6,28,125,Mississippi,Sharkey County,4916,4876,19,3
50,3,6,28,127,Mississippi,Simpson County,27503,27368,90,43
50,3,6,28,129,Mississippi,Smith County,16491,16523,58,15
50,3,6,28,131,Mississippi,Stone County,17786,17920,55,25
50,3,6,28,133,Mississippi,Sunflower County,29450,28569,90,38
50,3,6,28,135,Mississippi,Tallahatchie County,15378,15357,44,61
50,3,6,28,137,Mississippi,Tate County,28886,28725,76,40
50,3,6,28,139,Mississippi,Tippah County,22232,22072,67,89
50,3,6,28,141,Mississippi,Tishomingo County,19593,19608,51,42
50,3,6,28,143,Mississippi,Tunica County,10778,10580,48,10
50,3,6,28,145,Mississippi,Union County,27134,27323,79,74
50,3,6,28,147,Mississippi,Walthall County,15443,15391,50,63
50,3,6,28,149,Mississippi,Warren County,48773,48254,158,77
50,3,6,28,151,Mississippi,Washington County,51137,50439,190,95
50,3,6,28,153,Mississippi,Wayne County,20747,20637,77,56
50,3,6,28,155,Mississippi,Webster County,10253,10130,35,47
50,3,6,28,157,Mississippi,Wilkinson County,9878,9578,28,13
50,3,6,28,159,Mississippi,Winston County,19198,19010,46,27
50,3,6,28,161,Mississippi,Yalobusha County,12678,12495,31,55
50,3,6,28,163,Mississippi,Yazoo County,28065,28218,86,35
40,2,4,29,0,Missouri,Missouri,5988927,6010587,19012,13179
50,2,4,29,1,Missouri,Adair County,25607,25597,68,29
50,2,4,29,3,Missouri,Andrew County,17291,17265,31,33
50,2,4,29,5,Missouri,Atchison County,5685,5582,11,13
50,2,4,29,7,Missouri,Audrain County,25529,25604,90,103
50,2,4,29,9,Missouri,Barry County,35597,35653,96,122
50,2,4,29,11,Missouri,Barton County,12402,12366,24,19
50,2,4,29,13,Missouri,Bates County,17049,17019,48,58
50,2,4,29,15,Missouri,Benton County,19056,19016,46,53
50,2,4,29,17,Missouri,Bollinger County,12363,12382,31,24
50,2,4,29,19,Missouri,Boone County,162642,166000,493,296
50,2,4,29,21,Missouri,Buchanan County,89201,89602,315,235
50,2,4,29,23,Missouri,Butler County,42794,42989,124,146
50,2,4,29,25,Missouri,Caldwell County,9424,9209,23,12
50,2,4,29,27,Missouri,Callaway County,44332,44314,122,129
50,2,4,29,29,Missouri,Camden County,44002,43608,98,80
50,2,4,29,31,Missouri,Cape Girardeau County,75674,76663,228,140
50,2,4,29,33,Missouri,Carroll County,9295,9258,34,40
50,2,4,29,35,Missouri,Carter County,6265,6318,20,23
50,2,4,29,37,Missouri,Cass County,99478,99992,354,236
50,2,4,29,39,Missouri,Cedar County,13982,13833,36,68
50,2,4,29,41,Missouri,Chariton County,7831,7724,18,11
50,2,4,29,43,Missouri,Christian County,77422,78685,258,110
50,2,4,29,45,Missouri,Clark County,7139,7030,16,12
50,2,4,29,47,Missouri,Clay County,221939,225023,783,385
50,2,4,29,49,Missouri,Clinton County,20743,20649,42,31
50,2,4,29,51,Missouri,Cole County,75990,76431,232,119
50,2,4,29,53,Missouri,Cooper County,17601,17579,45,29
50,2,4,29,55,Missouri,Crawford County,24696,24823,68,101
50,2,4,29,57,Missouri,Dade County,7883,7771,15,41
50,2,4,29,59,Missouri,Dallas County,16777,16767,46,60
50,2,4,29,61,Missouri,Daviess County,8433,8308,23,11
50,2,4,29,63,Missouri,DeKalb County,12892,12915,23,17
50,2,4,29,65,Missouri,Dent County,15657,15577,47,29
50,2,4,29,67,Missouri,Douglas County,13684,13619,34,22
50,2,4,29,69,Missouri,Dunklin County,31953,32021,108,78
50,2,4,29,71,Missouri,Franklin County,101492,101625,296,268
50,2,4,29,73,Missouri,Gasconade County,15222,15113,37,52
50,2,4,29,75,Missouri,Gentry County,6738,6827,28,10
50,2,4,29,77,Missouri,Greene County,275174,277410,869,662
50,2,4,29,79,Missouri,Grundy County,10261,10263,42,57
50,2,4,29,81,Missouri,Harrison County,8957,8902,27,13
50,2,4,29,83,Missouri,Henry County,22272,22195,63,97
50,2,4,29,85,Missouri,Hickory County,9627,9582,21,30
50,2,4,29,87,Missouri,Holt County,4912,4834,15,8
50,2,4,29,89,Missouri,Howard County,10144,10204,41,15
50,2,4,29,91,Missouri,Howell County,40400,40601,123,87
50,2,4,29,93,Missouri,Iron County,10630,10490,32,18
50,2,4,29,95,Missouri,Jackson County,674158,675373,2444,1441
50,2,4,29,97,Missouri,Jasper County,117404,117853,415,297
50,2,4,29,99,Missouri,Jefferson County,218733,219706,712,404
50,2,4,29,101,Missouri,Johnson County,52595,53459,192,66
50,2,4,29,103,Missouri,Knox County,4131,4113,10,18
50,2,4,29,105,Missouri,Laclede County,35571,35583,113,58
50,2,4,29,107,Missouri,Lafayette County,33381,33232,108,112
50,2,4,29,109,Missouri,Lawrence County,38634,38483,123,108
50,2,4,29,111,Missouri,Lewis County,10211,10237,28,16
50,2,4,29,113,Missouri,Lincoln County,52566,53101,175,80
50,2,4,29,115,Missouri,Linn County,12761,12566,28,19
50,2,4,29,117,Missouri,Livingston County,15195,15124,50,63
50,2,4,29,119,Missouri,McDonald County,23083,22873,76,37
50,2,4,29,121,Missouri,Macon County,15566,15472,37,24
50,2,4,29,123,Missouri,Madison County,12226,12326,28,23
50,2,4,29,125,Missouri,Maries County,9176,9205,30,33
50,2,4,29,127,Missouri,Marion County,28781,28791,95,62
50,2,4,29,129,Missouri,Mercer County,3785,3784,10,17
50,2,4,29,131,Missouri,Miller County,24748,24834,72,84
50,2,4,29,133,Missouri,Mississippi County,14358,14249,46,74
50,2,4,29,135,Missouri,Moniteau County,15607,15698,46,21
50,2,4,29,137,Missouri,Monroe County,8840,8687,22,34
50,2,4,29,139,Missouri,Montgomery County,12236,12223,32,51
50,2,4,29,141,Missouri,Morgan County,20565,20394,62,86
50,2,4,29,143,Missouri,New Madrid County,18956,18792,62,36
50,2,4,29,145,Missouri,Newton County,58114,58823,182,117
50,2,4,29,147,Missouri,Nodaway County,23370,23431,71,26
50,2,4,29,149,Missouri,Oregon County,10881,11064,33,30
50,2,4,29,151,Missouri,Osage County,13878,13918,38,20
50,2,4,29,153,Missouri,Ozark County,9723,9654,17,15
50,2,4,29,155,Missouri,Pemiscot County,18296,18205,63,31
50,2,4,29,157,Missouri,Perry County,18971,18910,63,68
50,2,4,29,159,Missouri,Pettis County,42201,42134,166,117
50,2,4,29,161,Missouri,Phelps County,45156,45186,145,74
50,2,4,29,163,Missouri,Pike County,18516,18639,51,63
50,2,4,29,165,Missouri,Platte County,89322,90808,277,155
50,2,4,29,167,Missouri,Polk County,31137,31190,78,60
50,2,4,29,169,Missouri,Pulaski County,52274,53268,216,41
50,2,4,29,171,Missouri,Putnam County,4979,4960,16,12
50,2,4,29,173,Missouri,Ralls County,10167,10299,35,31
50,2,4,29,175,Missouri,Randolph County,25414,25259,84,44
50,2,4,29,177,Missouri,Ray County,23494,23314,56,32
50,2,4,29,179,Missouri,Reynolds County,6696,6681,13,32
50,2,4,29,181,Missouri,Ripley County,14100,14133,48,70
50,2,4,29,183,Missouri,St. Charles County,360485,365237,1206,536
50,2,4,29,185,Missouri,St. Clair County,9805,9701,25,48
50,2,4,29,186,Missouri,Ste. Genevieve County,18145,18231,46,54
50,2,4,29,187,Missouri,St. Francois County,65359,65559,196,187
50,2,4,29,189,Missouri,St. Louis County,998954,999016,2841,2222
50,2,4,29,195,Missouri,Saline County,23370,23330,73,37
50,2,4,29,197,Missouri,Schuyler County,4431,4389,18,11
50,2,4,29,199,Missouri,Scotland County,4843,4848,22,31
50,2,4,29,201,Missouri,Scott County,39191,39131,118,76
50,2,4,29,203,Missouri,Shannon County,8441,8423,29,10
50,2,4,29,205,Missouri,Shelby County,6373,6242,24,27
50,2,4,29,207,Missouri,Stoddard County,29968,29846,81,78
50,2,4,29,209,Missouri,Stone County,32202,31867,84,64
50,2,4,29,211,Missouri,Sullivan County,6714,6671,27,9
50,2,4,29,213,Missouri,Taney County,51675,52640,147,113
50,2,4,29,215,Missouri,Texas County,26008,25935,71,91
50,2,4,29,217,Missouri,Vernon County,21159,20980,47,40
50,2,4,29,219,Missouri,Warren County,32513,32618,105,42
50,2,4,29,221,Missouri,Washington County,25195,25108,75,63
50,2,4,29,223,Missouri,Wayne County,13521,13382,34,58
50,2,4,29,225,Missouri,Webster County,36202,36296,130,101
50,2,4,29,227,Missouri,Worth County,2171,2126,5,10
50,2,4,29,229,Missouri,Wright County,18815,18635,54,54
50,2,4,29,510,Missouri,St. Louis city,319294,319104,1242,683
40,4,8,30,0,Montana,Montana,989415,997746,3068,2389
50,4,8,30,1,Montana,Beaverhead County,9246,9207,19,9
50,4,8,30,3,Montana,Big Horn County,12865,13043,71,25
50,4,8,30,5,Montana,Blaine County,6491,6562,22,6
50,4,8,30,7,Montana,Broadwater County,5612,5720,13,6
50,4,8,30,9,Montana,Carbon County,10078,10084,23,42
50,4,8,30,11,Montana,Carter County,1160,1143,3,0
50,4,8,30,13,Montana,Cascade County,81327,81772,311,231
50,4,8,30,15,Montana,Chouteau County,5813,5810,17,24
50,4,8,30,17,Montana,Custer County,11699,11766,34,41
50,4,8,30,19,Montana,Daniels County,1751,1773,6,12
50,4,8,30,21,Montana,Dawson County,8966,9013,32,19
50,4,8,30,23,Montana,Deer Lodge County,9298,9262,25,40
50,4,8,30,25,Montana,Fallon County,2890,2930,6,2
50,4,8,30,27,Montana,Fergus County,11586,11507,40,52
50,4,8,30,29,Montana,Flathead County,90928,91184,266,189
50,4,8,30,31,Montana,Gallatin County,89513,91353,290,148
50,4,8,30,33,Montana,Garfield County,1206,1278,3,5
50,4,8,30,35,Montana,Glacier County,13399,13563,43,50
50,4,8,30,37,Montana,Golden Valley County,884,840,0,5
50,4,8,30,39,Montana,Granite County,3079,3145,3,9
50,4,8,30,41,Montana,Hill County,16096,16405,72,36
50,4,8,30,43,Montana,Jefferson County,11406,11433,22,31
50,4,8,30,45,Montana,Judith Basin County,2072,2031,5,2
50,4,8,30,47,Montana,Lake County,28746,29023,82,47
50,4,8,30,49,Montana,Lewis and Clark County,63395,64258,200,176
50,4,8,30,51,Montana,Liberty County,2339,2383,6,7
50,4,8,30,53,Montana,Lincoln County,19687,19606,45,32
50,4,8,30,55,Montana,McCone County,1734,1711,5,1
50,4,8,30,57,Montana,Madison County,7691,7695,13,8
50,4,8,30,59,Montana,Meagher County,1891,1890,3,11
50,4,8,30,61,Montana,Mineral County,4223,4255,16,16
50,4,8,30,63,Montana,Missoula County,109299,110160,322,215
50,4,8,30,65,Montana,Musselshell County,4538,4749,10,4
50,4,8,30,67,Montana,Park County,15636,15500,35,36
50,4,8,30,69,Montana,Petroleum County,494,490,1,3
50,4,8,30,71,Montana,Phillips County,4253,4198,6,11
50,4,8,30,73,Montana,Pondera County,6153,6207,13,13
50,4,8,30,75,Montana,Powder River County,1743,1752,4,6
50,4,8,30,77,Montana,Powell County,7027,7078,14,27
50,4,8,30,79,Montana,Prairie County,1179,1155,2,9
50,4,8,30,81,Montana,Ravalli County,40212,40397,116,123
50,4,8,30,83,Montana,Richland County,9746,10144,31,16
50,4,8,30,85,Montana,Roosevelt County,10425,10531,58,39
50,4,8,30,87,Montana,Rosebud County,9233,9349,42,22
50,4,8,30,89,Montana,Sanders County,11413,11371,24,17
50,4,8,30,91,Montana,Sheridan County,3384,3440,4,21
50,4,8,30,93,Montana,Silver Bow County,34200,34374,93,120
50,4,8,30,95,Montana,Stillwater County,9117,9167,30,11
50,4,8,30,97,Montana,Sweet Grass County,3651,3593,15,14
50,4,8,30,99,Montana,Teton County,6073,6085,16,24
50,4,8,30,101,Montana,Toole County,5324,5170,16,5
50,4,8,30,103,Montana,Treasure County,718,721,2,3
50,4,8,30,105,Montana,Valley County,7369,7476,18,11
50,4,8,30,107,Montana,Wheatland County,2168,2140,4,9
50,4,8,30,109,Montana,Wibaux County,1017,989,1,1
50,4,8,30,111,Montana,Yellowstone County,147972,149865,495,347
40,2,4,31,0,Nebraska,Nebraska,1826341,1842383,6515,3656
50,2,4,31,1,Nebraska,Adams County,31364,31233,104,104
50,2,4,31,3,Nebraska,Antelope County,6685,6632,30,9
50,2,4,31,5,Nebraska,Arthur County,460,469,2,0
50,2,4,31,7,Nebraska,Banner County,690,737,2,1
50,2,4,31,9,Nebraska,Blaine County,478,496,0,0
50,2,4,31,11,Nebraska,Boone County,5505,5397,18,7
50,2,4,31,13,Nebraska,Box Butte County,11308,11292,25,18
50,2,4,31,15,Nebraska,Boyd County,2099,2085,4,6
50,2,4,31,17,Nebraska,Brown County,3145,3081,10,10
50,2,4,31,19,Nebraska,Buffalo County,46102,46835,162,67
50,2,4,31,21,Nebraska,Burt County,6858,6794,24,32
50,2,4,31,23,Nebraska,Butler County,8395,8308,19,39
50,2,4,31,25,Nebraska,Cass County,25241,25264,71,94
50,2,4,31,27,Nebraska,Cedar County,8852,8776,25,37
50,2,4,31,29,Nebraska,Chase County,3966,4000,13,20
50,2,4,31,31,Nebraska,Cherry County,5713,5740,7,24
50,2,4,31,33,Nebraska,Cheyenne County,9998,9974,33,37
50,2,4,31,35,Nebraska,Clay County,6542,6480,20,25
50,2,4,31,37,Nebraska,Colfax County,10515,10576,41,7
50,2,4,31,39,Nebraska,Cuming County,9139,9143,31,13
50,2,4,31,41,Nebraska,Custer County,10939,10877,29,38
50,2,4,31,43,Nebraska,Dakota County,21006,20834,106,63
50,2,4,31,45,Nebraska,Dawes County,9182,9236,25,22
50,2,4,31,47,Nebraska,Dawson County,24326,24296,92,72
50,2,4,31,49,Nebraska,Deuel County,1941,1971,3,10
50,2,4,31,51,Nebraska,Dixon County,6000,6013,22,6
50,2,4,31,53,Nebraska,Dodge County,36691,36946,96,76
50,2,4,31,55,Nebraska,Douglas County,517110,524677,2084,919
50,2,4,31,57,Nebraska,Dundy County,2008,1976,6,8
50,2,4,31,59,Nebraska,Fillmore County,5890,5839,11,27
50,2,4,31,61,Nebraska,Franklin County,3225,3217,7,4
50,2,4,31,63,Nebraska,Frontier County,2756,2732,6,0
50,2,4,31,65,Nebraska,Furnas County,4959,4936,11,27
50,2,4,31,67,Nebraska,Gage County,22311,21955,62,94
50,2,4,31,69,Nebraska,Garden County,2057,2046,5,3
50,2,4,31,71,Nebraska,Garfield County,2049,1989,1,16
50,2,4,31,73,Nebraska,Gosper County,2044,1949,2,12
50,2,4,31,75,Nebraska,Grant County,614,633,2,3
50,2,4,31,77,Nebraska,Greeley County,2538,2533,8,4
50,2,4,31,79,Nebraska,Hall County,58607,59586,222,105
50,2,4,31,81,Nebraska,Hamilton County,9124,9073,22,16
50,2,4,31,83,Nebraska,Harlan County,3423,3442,5,2
50,2,4,31,85,Nebraska,Hayes County,967,984,2,0
50,2,4,31,87,Nebraska,Hitchcock County,2908,2873,9,14
50,2,4,31,89,Nebraska,Holt County,10435,10459,24,23
50,2,4,31,91,Nebraska,Hooker County,736,743,2,1
50,2,4,31,93,Nebraska,Howard County,6274,6304,20,3
50,2,4,31,95,Nebraska,Jefferson County,7547,7542,10,18
50,2,4,31,97,Nebraska,Johnson County,5217,5198,13,9
50,2,4,31,99,Nebraska,Kearney County,6489,6555,19,30
50,2,4,31,101,Nebraska,Keith County,8368,8223,20,41
50,2,4,31,103,Nebraska,Keya Paha County,824,823,0,2
50,2,4,31,105,Nebraska,Kimball County,3821,3781,9,3
50,2,4,31,107,Nebraska,Knox County,8701,8587,23,44
50,2,4,31,109,Nebraska,Lancaster County,285407,289989,1035,388
50,2,4,31,111,Nebraska,Lincoln County,36288,36054,117,104
50,2,4,31,113,Nebraska,Logan County,763,769,3,0
50,2,4,31,115,Nebraska,Loup County,632,614,0,3
50,2,4,31,117,Nebraska,McPherson County,539,545,1,1
50,2,4,31,119,Nebraska,Madison County,34876,34998,119,51
50,2,4,31,121,Nebraska,Merrick County,7845,7735,23,32
50,2,4,31,123,Nebraska,Morrill County,5042,4926,15,22
50,2,4,31,125,Nebraska,Nance County,3735,3736,12,5
50,2,4,31,127,Nebraska,Nemaha County,7248,7272,22,34
50,2,4,31,129,Nebraska,Nuckolls County,4500,4448,11,5
50,2,4,31,131,Nebraska,Otoe County,15740,15799,53,69
50,2,4,31,133,Nebraska,Pawnee County,2773,2780,1,6
50,2,4,31,135,Nebraska,Perkins County,2970,2948,6,3
50,2,4,31,137,Nebraska,Phelps County,9188,9162,22,34
50,2,4,31,139,Nebraska,Pierce County,7266,7190,20,10
50,2,4,31,141,Nebraska,Platte County,32237,32461,138,48
50,2,4,31,143,Nebraska,Polk County,5406,5341,8,11
50,2,4,31,145,Nebraska,Red Willow County,11055,11011,29,19
50,2,4,31,147,Nebraska,Richardson County,8363,8343,31,16
50,2,4,31,149,Nebraska,Rock County,1526,1432,1,3
50,2,4,31,151,Nebraska,Saline County,14200,14355,48,27
50,2,4,31,153,Nebraska,Sarpy County,158840,162667,634,142
50,2,4,31,155,Nebraska,Saunders County,20780,20884,70,33
50,2,4,31,157,Nebraska,Scotts Bluff County,36970,36932,153,113
50,2,4,31,159,Nebraska,Seward County,16750,16739,58,48
50,2,4,31,161,Nebraska,Sheridan County,5469,5387,15,28
50,2,4,31,163,Nebraska,Sherman County,3152,3141,7,3
